노선번호,노선순번,정류장명,LAT,LNG
385,51,효자SK리더스뷰,35.81381547,127.1080203
385,53,호남제일고,35.81379234,127.0979649
385,3,호남제일고,35.81348304,127.0980738
385,5,효자엘드아파트,35.81345643,127.1081274
385,6,거마평로이동교,35.81342648,127.1129979
385,50,거마평로이동교,35.81288005,127.1138879
385,42,완산동시외버스정류소,35.81225757,127.1390367
385,13,완산동시외버스정류소,35.81220216,127.1392574
385,49,서전주중,35.81107333,127.1147599
385,7,서전주중,35.81094588,127.1145501
385,43,용머리고개,35.80871108,127.1351251
385,12,용머리고개,35.80905101,127.136907
385,44,효자주공3단지,35.80723567,127.1305383
385,11,효자주공3단지,35.80703339,127.1309039
385,47,안행교,35.80670585,127.1175812
385,8,안행교,35.8064225,127.1180029
385,46,효자광장,35.80631791,127.1208655
385,45,서부시장,35.80600325,127.1259627
385,10,서부시장,35.80600367,127.1271367
385,9,효자광장,35.80596921,127.1222621
385,42,삼례사거리,35.9110678,127.0723103
383,42,삼례시장,35.91109004,127.0732759
383,3,삼례시장,35.91095521,127.0733218
383,1,우석대학교,35.91441568,127.0684339
383,44,우석대종점,35.9151299,127.0668919
383,41,삼례터미널,35.9099229,127.0749043
383,4,삼례터미널,35.9099089,127.0747658
383,40,삼례우성아파트,35.90676984,127.0755204
383,5,삼례우성아파트,35.90659375,127.0752744
383,6,비비정,35.90066282,127.0765267
383,39,비비정,35.90065887,127.0768028
383,2,삼례사거리,35.9109316,127.0720617
383,38,화전리,35.89108025,127.0771797
383,7,화전리,35.8909179,127.0769128
383,8,구중리,35.88533194,127.0769531
383,37,구중리,35.8846204,127.0772
383,9,반월초교,35.87625094,127.0757298
383,36,반월초교,35.87566609,127.0757897
383,11,반월동 삼오아파트,35.87385833,127.0701377
383,12,반월주공아파트,35.87383249,127.0726102
383,9,전주IC,35.8737809,127.0604561
383,10,여의동우체국,35.8723613,127.0759173
383,13,여의동우체국,35.8723613,127.0759173
383,7,한국도로공사 전주수목원,35.8720635,127.0534636
383,35,여의동우체국전북은행,35.8714162,127.0765838
383,2,청복,35.8701609,127.0395536
383,3,청복마을입구,35.86839608,127.047282
383,11,조촌초교,35.86812128,127.0779079
383,14,조촌초교,35.86812128,127.0779079
383,34,조촌초교,35.86730529,127.0789211
383,33,전주공고,35.86542536,127.0806723
383,1,방죽안마을,35.8650958,127.0277449
383,12,전주공고,35.8650508,127.0805718
383,16,전주공고,35.8650508,127.0805718
383,32,도시첨단산업단지,35.86358541,127.0850765
383,13,도시첨단산업단지,35.86308036,127.0852655
383,17,도시첨단산업단지,35.86308036,127.0852655
383,31,기린대로경제통상진흥원,35.86015131,127.0928862
383,14,기린대로경제통상진흥원,35.85976063,127.0925275
383,19,기린대로경제통상진흥원,35.85976063,127.0925275
383,30,휴비스전주공장,35.85843146,127.0964694
383,15,휴비스전주공장,35.85805152,127.0964678
383,20,휴비스전주공장,35.85805152,127.0964678
383,29,팔복예술공장.동명기계,35.85683347,127.0996929
383,16,팔복예술공장,35.85588544,127.1005933
383,21,팔복예술공장,35.85588544,127.1005933
383,28,팔복주유소,35.85454879,127.1038129
383,17,팔복근린상가,35.85328787,127.1051683
383,22,팔복근린상가,35.85328787,127.1051683
383,27,추천대교,35.85157764,127.1096381
383,18,추천대교,35.85120122,127.1094132
383,23,추천대교,35.85120122,127.1094132
383,26,전일여객,35.84944843,127.1142691
383,19,덕일초중,35.84909503,127.1138527
383,24,덕일초중,35.84909503,127.1138527
383,25,기린대로.원대한방병원,35.84824786,127.1167651
383,20,기린대로.원대한방병원,35.8479443,127.1161949
383,25,기린대로.원대한방병원,35.8479443,127.1161949
383,21,기린대로덕진공원,35.84624591,127.1196944
383,26,기린대로덕진공원,35.84624591,127.1196944
383,24,기린대로덕진공원,35.84574561,127.1213678
383,23,전북대학교.덕진성당앞,35.84295672,127.1251972
383,22,전북대학교.농협앞,35.84250102,127.1251577
383,28,전북대학교.농협앞,35.84250102,127.1251577
383,22,전북일보사,35.8384609,127.1311667
383,23,국민은행금암지점,35.8379584,127.1314117
383,30,국민은행금암지점,35.8379584,127.1314117
383,21,금암1동주민센터,35.83678745,127.133639
383,24,금암광장.청담한방병원,35.83369489,127.1364274
383,33,금암광장.청담한방병원,35.83369489,127.1364274
383,20,금암광장,35.8330062,127.1373989
383,19,청소년상담센터.원광신협,35.83141844,127.1387167
383,25,한국은행.청소년상담센터,35.83032546,127.1391497
383,34,한국은행.청소년상담센터,35.83032546,127.1391497
383,18,중앙시장세이브존,35.82440898,127.1447894
383,26,중앙시장중앙성당방송대,35.82397975,127.1446291
383,35,중앙시장중앙성당방송대,35.82397975,127.1446291
383,17,전북은행경원지점,35.8209676,127.1460537
383,27,외환은행,35.81950149,127.1464788
383,36,외환은행,35.81950149,127.1464788
383,28,충경로 객사,35.81819855,127.1450718
383,37,충경로 객사,35.81819855,127.1450718
383,16,충경로 객사,35.81798392,127.1454202
383,29,서문,35.81714449,127.1415024
383,38,서문,35.81714449,127.1415024
383,15,서문,35.8167323,127.1411183
383,30,신흥중고등학교,35.81577568,127.1376652
383,39,신흥중고등학교,35.81577568,127.1376652
383,14,신흥중고등학교,35.81550005,127.1376564
383,31,예수병원,35.81358862,127.1328394
383,40,예수병원,35.81358862,127.1328394
383,13,예수병원,35.81322379,127.1327629
383,33,풍림아이원,35.8120153,127.1257966
383,43,풍림아이원,35.8120153,127.1257966
383,32,준한방병원,35.81235,127.1299393
383,42,준한방병원,35.81235,127.1299393
383,11,전주상업정보고,35.81186949,127.1253843
383,12,중화산동현대아파트,35.81169705,127.1290271
383,34,효자한양운남아파트,35.8100333,127.1228758
383,44,효자한양운남아파트,35.8100333,127.1228758
383,10,효자남양황실아파트,35.80884862,127.1235401
383,9,효자광진맨션아파트,35.80397906,127.1243747
383,35,효자광진맨션아파트,35.80313307,127.1244719
383,46,효자광진맨션아파트,35.80313307,127.1244719
383,8,효자광진공작아파트,35.80149939,127.1269279
383,36,삼천쌍용1단지,35.80119379,127.1265317
383,47,삼천쌍용1단지,35.80119379,127.1265317
383,37,삼천세창 짜임아파트,35.79863326,127.1276849
383,48,삼천세창 짜임아파트,35.79863326,127.1276849
383,7,삼천개나리아파트,35.79853459,127.1280427
383,38,삼천삼익아파트막걸리골목,35.79739139,127.1259433
383,49,삼천삼익아파트막걸리골목,35.79739139,127.1259433
383,6,삼천오성대우아파트,35.79719125,127.1261199
383,5,삼천우성그린아파트,35.79492566,127.1262537
383,39,양지중학교,35.79380545,127.1241531
383,50,양지중학교,35.79380545,127.1241531
383,40,평화동신아파트,35.79336774,127.1222241
383,51,평화동신아파트,35.79336774,127.1222241
383,4,평화동신아파트,35.79306214,127.1225346
383,1,농협공판장,35.7922449,127.1105547
383,45,농협공판장,35.7922449,127.1105547
383,56,농협공판장,35.7922449,127.1105547
383,41,한솔재활요양병원,35.79268095,127.1176691
383,52,한솔재활요양병원,35.79268095,127.1176691
383,42,삼천주공4.5단지,35.79261956,127.1142381
383,53,삼천주공4.5단지,35.79261956,127.1142381
383,3,한솔재활요양병원,35.79232349,127.1179545
383,2,삼천주공4.5단지,35.79235161,127.1149559
383,44,함대루,35.7943477,127.108403
383,55,함대루,35.7943477,127.108403
383,43,농협공판장,35.7931159,127.1108547
383,54,농협공판장,35.7931159,127.1108547
383,43,삼례사거리,35.9110678,127.0723103
383,10,반월동농협,35.87402808,127.0640669
381,3,삼례시장,35.91095521,127.0733218
381,1,우석대학교,35.91441568,127.0684339
381,45,우석대종점,35.9151299,127.0668919
381,4,삼례터미널,35.9099089,127.0747658
381,43,삼례시장,35.91021521,127.0732203
381,42,삼례우성아파트,35.90676984,127.0755204
381,5,삼례우성아파트,35.90659375,127.0752744
381,6,비비정,35.90066282,127.0765267
381,41,비비정,35.90065887,127.0768028
381,2,삼례사거리,35.9109316,127.0720617
381,40,화전리,35.89108025,127.0771797
381,12,화전리,35.8909179,127.0769128
381,13,구중리,35.88533194,127.0769531
381,39,구중리,35.8846204,127.0772
381,15,반월초교,35.87625094,127.0757298
381,38,반월초교,35.87566609,127.0757897
381,16,여의동우체국,35.8723613,127.0759173
381,37,여의동우체국전북은행,35.8714162,127.0765838
381,17,조촌초교,35.86812128,127.0779079
381,36,조촌초교,35.86730529,127.0789211
381,35,전주공고,35.86542536,127.0806723
381,19,전주공고,35.8650508,127.0805718
381,34,도시첨단산업단지,35.86358541,127.0850765
381,20,도시첨단산업단지,35.86308036,127.0852655
381,33,기린대로경제통상진흥원,35.86015131,127.0928862
381,22,기린대로경제통상진흥원,35.85976063,127.0925275
381,32,휴비스전주공장,35.85843146,127.0964694
381,23,휴비스전주공장,35.85805152,127.0964678
381,31,팔복예술공장.동명기계,35.85683347,127.0996929
381,24,팔복예술공장,35.85588544,127.1005933
381,30,팔복주유소,35.85454879,127.1038129
381,25,팔복근린상가,35.85328787,127.1051683
381,29,추천대교,35.85157764,127.1096381
381,26,추천대교,35.85120122,127.1094132
381,28,전일여객,35.84944843,127.1142691
381,27,덕일초중,35.84909503,127.1138527
381,27,기린대로.원대한방병원,35.84824786,127.1167651
381,28,기린대로.원대한방병원,35.8479443,127.1161949
381,29,기린대로덕진공원,35.84624591,127.1196944
381,26,기린대로덕진공원,35.84574561,127.1213678
381,25,전북대학교.덕진성당앞,35.84295672,127.1251972
381,30,전북대학교.농협앞,35.84250102,127.1251577
381,24,전북일보사,35.8384609,127.1311667
381,32,국민은행금암지점,35.8379584,127.1314117
381,23,금암1동주민센터,35.83678745,127.133639
381,34,금암광장.청담한방병원,35.83369489,127.1364274
381,22,금암광장,35.8330062,127.1373989
381,21,청소년상담센터.원광신협,35.83141844,127.1387167
381,35,한국은행.청소년상담센터,35.83032546,127.1391497
381,20,중앙시장세이브존,35.82440898,127.1447894
381,36,중앙시장중앙성당방송대,35.82397975,127.1446291
381,19,전북은행경원지점,35.8209676,127.1460537
381,37,외환은행,35.81950149,127.1464788
381,38,충경로 객사,35.81819855,127.1450718
381,18,충경로 객사,35.81798392,127.1454202
381,39,서문,35.81714449,127.1415024
381,17,서문,35.8167323,127.1411183
381,40,신흥중고등학교,35.81577568,127.1376652
381,16,신흥중고등학교,35.81550005,127.1376564
381,41,예수병원,35.81358862,127.1328394
381,15,예수병원,35.81322379,127.1327629
381,44,풍림아이원,35.8120153,127.1257966
381,43,준한방병원,35.81235,127.1299393
381,13,전주상업정보고,35.81186949,127.1253843
381,14,중화산동현대아파트,35.81169705,127.1290271
381,45,효자한양운남아파트,35.8100333,127.1228758
381,12,효자남양황실아파트,35.80884862,127.1235401
381,11,효자광진맨션아파트,35.80397906,127.1243747
381,47,효자광진맨션아파트,35.80313307,127.1244719
381,10,효자광진공작아파트,35.80149939,127.1269279
381,48,삼천쌍용1단지,35.80119379,127.1265317
381,54,삼천호반리젠시빌,35.79881381,127.111044
381,53,삼천신일강변아파트,35.79877093,127.1144367
381,51,효문여중,35.79875638,127.1205477
381,52,완산소방서,35.7987292,127.1178396
381,49,삼천세창 짜임아파트,35.79863326,127.1276849
381,4,삼천호반리젠시빌,35.79859981,127.1108342
381,9,삼천개나리아파트,35.79853459,127.1280427
381,5,삼천신일강변아파트,35.79854192,127.1144181
381,6,완산소방서,35.7985201,127.1175094
381,7,효문여중,35.79850143,127.1207231
381,50,삼천삼익아파트막걸리골목,35.79739139,127.1259433
381,8,삼천오성대우아파트,35.79719125,127.1261199
381,55,삼천주공6단지,35.79612532,127.1100579
381,3,삼천주공6단지,35.79612176,127.1104271
381,2,용흥초등학교,35.7939262,127.11226
381,56,용흥초등학교,35.79362485,127.1121161
381,1,농협공판장,35.7922449,127.1105547
381,59,농협공판장,35.7922449,127.1105547
381,58,함대루,35.7943477,127.108403
381,57,농협공판장,35.7931159,127.1108547
381,44,삼례사거리,35.9110678,127.0723103
380,45,삼례시장,35.91109004,127.0732759
380,3,삼례시장,35.91095521,127.0733218
380,1,둔산코아루2차아파트,35.96190743,127.1227581
380,3,둔산코아루1차아파트,35.96138092,127.1270387
380,8,중앙공원,35.94334576,127.1251413
380,9,금강고려화학,35.93950364,127.1251354
380,10,원수계리,35.93268856,127.1251596
380,11,과학로 청완초교,35.92790433,127.1249948
380,12,수계리,35.92662058,127.1212256
380,14,상탁마을,35.92331324,127.112398
380,16,청등마을입구,35.92212414,127.1078067
380,17,석전리,35.92125904,127.104605
380,20,농원입구,35.91964643,127.0900371
380,21,삼례중,35.9196071,127.0866899
380,19,별산리,35.91914535,127.0948928
380,22,삼례문화센터,35.91804306,127.0838361
380,23,삼례동원아파트,35.91710895,127.0824024
380,24,삼례대영아파트,35.91580375,127.0804697
380,1,우석대학교,35.91441568,127.0684339
380,47,우석대종점,35.9151299,127.0668919
380,26,삼례농협,35.9120424,127.0748464
380,44,삼례터미널,35.9099229,127.0749043
380,4,삼례터미널,35.9099089,127.0747658
380,27,삼례터미널,35.9099089,127.0747658
380,43,삼례우성아파트,35.90676984,127.0755204
380,5,삼례우성아파트,35.90659375,127.0752744
380,28,삼례우성아파트,35.90659375,127.0752744
380,6,비비정,35.90066282,127.0765267
380,29,비비정,35.90066282,127.0765267
380,42,비비정,35.90065887,127.0768028
380,25,삼례읍행정복지센터,35.9138145,127.0775301
380,2,삼례사거리,35.9109316,127.0720617
380,41,화전리,35.89108025,127.0771797
380,12,화전리,35.8909179,127.0769128
380,35,화전리,35.8909179,127.0769128
380,13,구중리,35.88533194,127.0769531
380,36,구중리,35.88533194,127.0769531
380,40,구중리,35.8846204,127.0772
380,15,반월초교,35.87625094,127.0757298
380,38,반월초교,35.87625094,127.0757298
380,39,반월초교,35.87566609,127.0757897
380,17,여의동우체국,35.8723613,127.0759173
380,39,여의동우체국,35.8723613,127.0759173
380,38,여의동우체국전북은행,35.8714162,127.0765838
380,18,조촌초교,35.86812128,127.0779079
380,40,조촌초교,35.86812128,127.0779079
380,37,조촌초교,35.86730529,127.0789211
380,36,전주공고,35.86542536,127.0806723
380,20,전주공고,35.8650508,127.0805718
380,42,전주공고,35.8650508,127.0805718
380,35,도시첨단산업단지,35.86358541,127.0850765
380,21,도시첨단산업단지,35.86308036,127.0852655
380,43,도시첨단산업단지,35.86308036,127.0852655
380,34,기린대로경제통상진흥원,35.86015131,127.0928862
380,23,기린대로경제통상진흥원,35.85976063,127.0925275
380,45,기린대로경제통상진흥원,35.85976063,127.0925275
380,33,휴비스전주공장,35.85843146,127.0964694
380,24,휴비스전주공장,35.85805152,127.0964678
380,46,휴비스전주공장,35.85805152,127.0964678
380,32,팔복예술공장.동명기계,35.85683347,127.0996929
380,25,팔복예술공장,35.85588544,127.1005933
380,47,팔복예술공장,35.85588544,127.1005933
380,31,팔복주유소,35.85454879,127.1038129
380,26,팔복근린상가,35.85328787,127.1051683
380,48,팔복근린상가,35.85328787,127.1051683
380,30,추천대교,35.85157764,127.1096381
380,27,추천대교,35.85120122,127.1094132
380,49,추천대교,35.85120122,127.1094132
380,29,전일여객,35.84944843,127.1142691
380,28,덕일초중,35.84909503,127.1138527
380,50,덕일초중,35.84909503,127.1138527
380,28,기린대로.원대한방병원,35.84824786,127.1167651
380,29,기린대로.원대한방병원,35.8479443,127.1161949
380,51,기린대로.원대한방병원,35.8479443,127.1161949
380,30,기린대로덕진공원,35.84624591,127.1196944
380,52,기린대로덕진공원,35.84624591,127.1196944
380,27,기린대로덕진공원,35.84574561,127.1213678
380,26,전북대학교.덕진성당앞,35.84295672,127.1251972
380,32,전북대학교.농협앞,35.84250102,127.1251577
380,54,전북대학교.농협앞,35.84250102,127.1251577
380,25,전북일보사,35.8384609,127.1311667
380,34,국민은행금암지점,35.8379584,127.1314117
380,56,국민은행금암지점,35.8379584,127.1314117
380,24,금암1동주민센터,35.83678745,127.133639
380,37,금암광장.청담한방병원,35.83369489,127.1364274
380,59,금암광장.청담한방병원,35.83369489,127.1364274
380,23,금암광장,35.8330062,127.1373989
380,22,청소년상담센터.원광신협,35.83141844,127.1387167
380,38,한국은행.청소년상담센터,35.83032546,127.1391497
380,60,한국은행.청소년상담센터,35.83032546,127.1391497
380,21,중앙시장세이브존,35.82440898,127.1447894
380,39,중앙시장중앙성당방송대,35.82397975,127.1446291
380,61,중앙시장중앙성당방송대,35.82397975,127.1446291
380,58,문정마을,35.77799535,127.127333
380,81,문정마을,35.77799535,127.127333
380,2,문정마을,35.77781936,127.1279211
380,1,평화동종점,35.77802464,127.1226872
380,59,평화동종점,35.77817471,127.1222542
380,82,평화동종점,35.77817471,127.1222542
380,20,전북은행경원지점,35.8209676,127.1460537
380,40,북문,35.82067316,127.1459659
380,62,북문,35.82067316,127.1459659
380,41,팔달로 예술회관,35.81708281,127.1473015
380,63,팔달로 예술회관,35.81708281,127.1473015
380,19,팔달로 예술회관,35.81706612,127.1474898
380,18,전동성당.한옥마을,35.81462071,127.1483569
380,42,전동성당.한옥마을,35.81459568,127.1481687
380,64,전동성당.한옥마을,35.81459568,127.1481687
380,43,남부시장,35.81273721,127.1488857
380,65,남부시장,35.81273721,127.1488857
380,17,남부시장,35.81132263,127.149731
380,45,공수내다리,35.80600343,127.1495221
380,67,공수내다리,35.80600343,127.1495221
380,15,공수내다리,35.80524638,127.1495302
380,14,서서학예그린아파트,35.80387901,127.1486265
380,46,서서학예그린아파트,35.80326509,127.1479831
380,68,서서학예그린아파트,35.80326509,127.1479831
380,47,서서학우정목련아파트,35.80135462,127.1462202
380,69,서서학우정목련아파트,35.80135462,127.1462202
380,13,서서학우정목련아파트,35.80104093,127.1463865
380,48,장승백이,35.79971923,127.1435284
380,70,장승백이,35.79971923,127.1435284
380,12,장승백이,35.79936984,127.143604
380,49,평화주공1.2단지,35.79883454,127.1410879
380,71,평화주공1.2단지,35.79883454,127.1410879
380,11,평화주공1.2단지,35.798558,127.1414213
380,10,완산여고,35.79770557,127.1390222
380,50,완산여고,35.79746601,127.1373797
380,72,완산여고,35.79746601,127.1373797
380,51,꽃밭정이네거리,35.79650315,127.1346175
380,73,꽃밭정이네거리,35.79650315,127.1346175
380,9,꽃밭정이네거리,35.79654849,127.1355809
380,52,평화코오롱아파트,35.7944849,127.1321802
380,74,평화코오롱아파트,35.7944849,127.1321802
380,8,평화코오롱아파트,35.79356814,127.132253
380,7,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
380,53,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
380,75,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
380,6,평화삼성강남아파트,35.78844676,127.1307378
380,54,평화현대아파트입구,35.78727976,127.1314571
380,76,평화현대아파트입구,35.78727976,127.1314571
380,55,평화그린2차아파트,35.78571506,127.1338606
380,77,평화그린2차아파트,35.78571506,127.1338606
380,5,평화그린2차아파트,35.78558901,127.1341345
380,4,평화그린1차아파트,35.78420517,127.1299876
380,56,평화골드클래스.그린1차아파트,35.78420796,127.1298915
380,79,평화골드클래스.그린1차아파트,35.78420796,127.1298915
380,57,전주교도소,35.7798398,127.1294535
380,80,전주교도소,35.7798398,127.1294535
380,3,전주교도소,35.77981483,127.129658
380,44,서학동예술마을,35.8080187,127.1495396
380,66,서학동예술마을,35.8080187,127.1495396
380,16,서학동예술마을,35.8078031,127.1498173
380,6,배매산,35.9488863,127.1252221
380,5,데크항공사거리,35.9541518,127.1252638
380,46,삼례사거리,35.9110678,127.0723103
380,4,새완주병원,35.95972913,127.1267399
375,6,삼례시장,35.91095521,127.0733218
375,4,우석대학교,35.91441568,127.0684339
375,7,삼례터미널,35.9099089,127.0747658
375,44,삼례시장,35.91021521,127.0732203
375,43,삼례우성아파트,35.90676984,127.0755204
375,8,삼례우성아파트,35.90659375,127.0752744
375,10,비비정,35.90066282,127.0765267
375,42,비비정,35.90065887,127.0768028
375,5,삼례사거리,35.9109316,127.0720617
375,48,고려온천아파트입구,35.9237561,127.0532862
375,1,고려온천아파트,35.9241455,127.0537551
375,47,왕궁온천,35.9208612,127.057481
375,3,왕궁온천,35.92070432,127.0573932
375,41,화전리,35.89108025,127.0771797
375,16,화전리,35.8909179,127.0769128
375,17,구중리,35.88533194,127.0769531
375,40,구중리,35.8846204,127.0772
375,19,반월초교,35.87625094,127.0757298
375,39,반월초교,35.87566609,127.0757897
375,21,여의동우체국,35.8723613,127.0759173
375,38,여의동우체국전북은행,35.8714162,127.0765838
375,22,조촌초교,35.86812128,127.0779079
375,37,조촌초교,35.86730529,127.0789211
375,36,전주공고,35.86542536,127.0806723
375,24,전주공고,35.8650508,127.0805718
375,35,도시첨단산업단지,35.86358541,127.0850765
375,25,도시첨단산업단지,35.86308036,127.0852655
375,34,기린대로경제통상진흥원,35.86015131,127.0928862
375,27,기린대로경제통상진흥원,35.85976063,127.0925275
375,33,휴비스전주공장,35.85843146,127.0964694
375,28,휴비스전주공장,35.85805152,127.0964678
375,32,팔복예술공장.동명기계,35.85683347,127.0996929
375,29,팔복예술공장,35.85588544,127.1005933
375,31,팔복주유소,35.85454879,127.1038129
375,30,팔복근린상가,35.85328787,127.1051683
375,30,추천대교,35.85157764,127.1096381
375,31,추천대교,35.85120122,127.1094132
375,29,전일여객,35.84944843,127.1142691
375,32,덕일초중,35.84909503,127.1138527
375,28,기린대로.원대한방병원,35.84824786,127.1167651
375,33,기린대로.원대한방병원,35.8479443,127.1161949
375,34,기린대로덕진공원,35.84624591,127.1196944
375,27,기린대로덕진공원,35.84574561,127.1213678
375,26,전북대학교.덕진성당앞,35.84295672,127.1251972
375,36,전북대학교.농협앞,35.84250102,127.1251577
375,25,전북일보사,35.8384609,127.1311667
375,38,국민은행금암지점,35.8379584,127.1314117
375,24,금암1동주민센터,35.83678745,127.133639
375,41,금암광장.청담한방병원,35.83369489,127.1364274
375,23,금암광장,35.8330062,127.1373989
375,22,청소년상담센터.원광신협,35.83141844,127.1387167
375,42,한국은행.청소년상담센터,35.83032546,127.1391497
375,21,중앙시장세이브존,35.82440898,127.1447894
375,43,중앙시장중앙성당방송대,35.82397975,127.1446291
375,62,문정마을,35.77799535,127.127333
375,2,문정마을,35.77781936,127.1279211
375,1,평화동종점,35.77802464,127.1226872
375,63,평화동종점,35.77817471,127.1222542
375,20,전북은행경원지점,35.8209676,127.1460537
375,44,북문,35.82067316,127.1459659
375,45,팔달로 예술회관,35.81708281,127.1473015
375,19,팔달로 예술회관,35.81706612,127.1474898
375,18,전동성당.한옥마을,35.81462071,127.1483569
375,46,전동성당.한옥마을,35.81459568,127.1481687
375,47,남부시장,35.81273721,127.1488857
375,17,남부시장,35.81132263,127.149731
375,49,공수내다리,35.80600343,127.1495221
375,15,공수내다리,35.80524638,127.1495302
375,14,서서학예그린아파트,35.80387901,127.1486265
375,50,서서학예그린아파트,35.80326509,127.1479831
375,51,서서학우정목련아파트,35.80135462,127.1462202
375,13,서서학우정목련아파트,35.80104093,127.1463865
375,52,장승백이,35.79971923,127.1435284
375,12,장승백이,35.79936984,127.143604
375,53,평화주공1.2단지,35.79883454,127.1410879
375,11,평화주공1.2단지,35.798558,127.1414213
375,10,완산여고,35.79770557,127.1390222
375,54,완산여고,35.79746601,127.1373797
375,55,꽃밭정이네거리,35.79650315,127.1346175
375,9,꽃밭정이네거리,35.79654849,127.1355809
375,56,평화코오롱아파트,35.7944849,127.1321802
375,8,평화코오롱아파트,35.79356814,127.132253
375,7,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
375,57,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
375,6,평화삼성강남아파트,35.78844676,127.1307378
375,58,평화현대아파트입구,35.78727976,127.1314571
375,59,평화그린2차아파트,35.78571506,127.1338606
375,5,평화그린2차아파트,35.78558901,127.1341345
375,4,평화그린1차아파트,35.78420517,127.1299876
375,60,평화골드클래스.그린1차아파트,35.78420796,127.1298915
375,61,전주교도소,35.7798398,127.1294535
375,3,전주교도소,35.77981483,127.129658
375,48,서학동예술마을,35.8080187,127.1495396
375,16,서학동예술마을,35.8078031,127.1498173
375,2,원쌍정,35.9219508,127.055153
375,49,고려온천아파트,35.9240826,127.0537998
375,46,우석대학교,35.9149452,127.0681731
375,45,삼례사거리,35.9110678,127.0723103
355,43,삼례문화센터,35.91804306,127.0838361
355,44,삼례문화센터,35.91804306,127.0838361
355,6,삼례문화센터,35.91782432,127.0840718
355,6,삼례문화센터,35.91782432,127.0840718
355,44,삼례동원아파트,35.91710895,127.0824024
355,45,삼례동원아파트,35.91710895,127.0824024
355,5,삼례동원아파트,35.91665242,127.0822764
355,5,삼례동원아파트,35.91665242,127.0822764
355,4,삼례대영아파트,35.91594425,127.0810291
355,4,삼례대영아파트,35.91594425,127.0810291
355,45,삼례대영아파트,35.91580375,127.0804697
355,46,삼례대영아파트,35.91580375,127.0804697
355,42,원신금,35.90987916,127.0920626
355,43,원신금,35.90987916,127.0920626
355,47,삼례농협,35.9120424,127.0748464
355,48,삼례농협,35.9120424,127.0748464
355,2,삼례농협,35.91188075,127.0748899
355,2,삼례농협,35.91188075,127.0748899
355,1,삼례터미널,35.9099229,127.0749043
355,1,삼례터미널,35.9099229,127.0749043
355,48,삼례터미널,35.9099089,127.0747658
355,49,삼례터미널,35.9099089,127.0747658
355,41,신복리,35.9047726,127.0948622
355,42,신복리,35.9047726,127.0948622
355,7,신복리,35.90467866,127.0946665
355,7,신복리,35.90467866,127.0946665
355,8,하리,35.89924546,127.0977657
355,8,하리,35.89924546,127.0977657
355,40,하리,35.89873502,127.0983792
355,41,하리,35.89873502,127.0983792
355,46,삼례읍행정복지센터,35.9138145,127.0775301
355,47,삼례읍행정복지센터,35.9138145,127.0775301
355,3,삼례읍행정복지센터,35.9137472,127.0776336
355,3,삼례읍행정복지센터,35.9137472,127.0776336
355,39,신미산,35.8926876,127.10247
355,40,신미산,35.8926876,127.10247
355,9,신미산,35.8925611,127.1023599
355,9,신미산,35.8925611,127.1023599
355,38,주정마을,35.8894721,127.1048018
355,38,주정마을,35.8894721,127.1048018
355,10,주정마을,35.8894311,127.1046635
355,11,주정마을,35.8894311,127.1046635
355,10,진기마을,35.88856377,127.0968572
355,39,진기마을,35.88856377,127.0968572
355,37,미산초교,35.8832535,127.109426
355,37,미산초교,35.8832535,127.109426
355,11,미산초교,35.88305057,127.1093607
355,12,미산초교,35.88305057,127.1093607
355,36,대영농장,35.87772333,127.1128593
355,36,대영농장,35.87772333,127.1128593
355,12,대영농장,35.8779065,127.1126074
355,13,대영농장,35.8779065,127.1126074
355,35,환경사업소,35.87544492,127.1108381
355,35,환경사업소,35.87544492,127.1108381
355,13,환경사업소,35.87531233,127.1110258
355,14,환경사업소,35.87531233,127.1110258
355,34,비행장,35.87492509,127.113504
355,34,비행장,35.87492509,127.113504
355,14,비행장,35.87487833,127.1132786
355,15,비행장,35.87487833,127.1132786
355,33,용흥마을,35.87323252,127.1137621
355,33,용흥마을,35.87323252,127.1137621
355,15,용흥마을,35.87312102,127.1137026
355,16,용흥마을,35.87312102,127.1137026
355,16,발단마을,35.87116537,127.1147294
355,17,발단마을,35.87116537,127.1147294
355,32,발단마을,35.87126668,127.114847
355,32,발단마을,35.87126668,127.114847
355,17,농수산시장.메가박스,35.86897,127.1146514
355,18,농수산시장.메가박스,35.86897,127.1146514
355,31,농수산시장.메가박스,35.868984,127.1147953
355,31,농수산시장.메가박스,35.868984,127.1147953
355,18,송천롯데아파트,35.86671868,127.1144198
355,19,송천롯데아파트,35.86671868,127.1144198
355,30,송천롯데아파트,35.8661518,127.1147097
355,30,송천롯데아파트,35.8661518,127.1147097
355,19,송천대명아파트,35.86366623,127.1143669
355,20,송천대명아파트,35.86366623,127.1143669
355,29,송천대명아파트,35.8630123,127.1147869
355,29,송천대명아파트,35.8630123,127.1147869
355,28,송천2파출소,35.85863312,127.1180291
355,28,송천2파출소,35.85863312,127.1180291
355,20,송천동2파출소,35.85863312,127.117815
355,21,송천동2파출소,35.85863312,127.117815
